BOROUGH,BUILDING_CLASS,RESIDENTIAL_UNITS,LAND_SQUARE_FEET,GROSS_SQUARE_FEET,TAX_CLASS,SALE_PRICE,AGE,STORIES
BRONX,TWO-FAMILY HOME,2,2500,2316,Class 1,474592,107.656971,1
BRONX,TWO-FAMILY HOME,2,1815,2391,Class 1,490000,87.566553,1
BRONX,OVER-THREE FAMILY HOME,3,2015,3231,Class 1,615000,14.821347,2
BRONX,OVER-THREE FAMILY HOME,3,1742,3138,Class 1,195000,115.774779,2
BRONX,TWO-FAMILY HOME,2,2090,2120,Class 1,465000,15.28984,1
BRONX,TWO-FAMILY HOME,2,2500,2192,Class 1,610000,116.273409,1
BRONX,TWO-FAMILY HOME,2,2342,3162,Class 1,550000,116.626834,1
BRONX,TWO-FAMILY HOME,2,1709,1690,Class 1,295000,116.16382,1
BRONX,TWO-FAMILY HOME,2,2735,1496,Class 1,550000,102.018607,1
BRONX,TWO-FAMILY HOME,2,2090,2640,Class 1,465000,22.448744,1
BRONX,TWO-FAMILY HOME,2,2636,1400,Class 1,525000,22.506279,1
BRONX,TWO-FAMILY HOME,2,1949,1760,Class 1,490000,21.837785,1
BRONX,TWO-FAMILY HOME,2,1443,1164,Class 1,243000,107.536423,1
BRONX,TWO-FAMILY HOME,2,2500,1720,Class 1,380000,97.246005,1
BRONX,TWO-FAMILY HOME,2,1320,1540,Class 1,400000,21.733676,1
BRONX,TWO-FAMILY HOME,2,2000,2280,Class 1,335000,96.802169,1
BRONX,TWO-FAMILY HOME,2,1547,2598,Class 1,325000,112.289847,2
BRONX,TWO-FAMILY HOME,2,1547,2598,Class 1,200000,111.873409,2
BRONX,TWO-FAMILY HOME,2,1250,2000,Class 1,475000,9.878881,2
BRONX,TWO-FAMILY HOME,2,3085,2368,Class 1,230000,92.670662,1
BRONX,TWO-FAMILY HOME,2,1917,2460,Class 1,485000,19.982991,1
BRONX,TWO-FAMILY HOME,2,2500,2154,Class 1,455000,115.892587,1
BRONX,TWO-FAMILY HOME,2,1071,1304,Class 1,352350,115.895327,1
BRONX,TWO-FAMILY HOME,2,1258,1304,Class 1,215000,116.624094,1
BRONX,TWO-FAMILY HOME,2,1485,1408,Class 1,465750,116.204916,1
BRONX,TWO-FAMILY HOME,2,1863,2310,Class 1,570000,117.821354,1
BRONX,TWO-FAMILY HOME,2,1875,2436,Class 1,440000,118.147382,1
BRONX,OVER-THREE FAMILY HOME,3,1464,2204,Class 1,600000,12.711758,2
BRONX,OVER-THREE FAMILY HOME,3,1881,3200,Class 1,595000,118.426834,2
BRONX,OVER-THREE FAMILY HOME,3,1881,3200,Class 1,600000,118.415875,2
BRONX,OVER-THREE FAMILY HOME,3,2500,3304,Class 1,478000,116.314505,1
BRONX,OVER-THREE FAMILY HOME,3,1500,2700,Class 1,405000,11.128196,2
BRONX,OVER-THREE FAMILY HOME,3,2431,3720,Class 1,461100,115.909025,2
BRONX,OVER-THREE FAMILY HOME,3,1117,2685,Class 1,310000,12.300799,2
BRONX,OVER-THREE FAMILY HOME,3,2035,3750,Class 1,580000,10.99395,2
BRONX,OVER-THREE FAMILY HOME,3,1405,2619,Class 1,605000,116.607656,2
BRONX,OVER-THREE FAMILY HOME,3,2625,1680,Class 1,295074,107.65971,1
BRONX,OVER-THREE FAMILY HOME,3,2283,2275,Class 1,565000,107.391217,1
BRONX,OVER-THREE FAMILY HOME,3,2059,3435,Class 1,519307,12.202169,2
BRONX,OVER-THREE FAMILY HOME,3,2372,3013,Class 1,350000,20.563813,1
BRONX,ONE-FAMILY HOME,2,1949,1464,Class 1,410000,115.85971,1
BRONX,TWO-FAMILY HOME,2,2573,2232,Class 1,275000,116.007656,1
BRONX,TWO-FAMILY HOME,2,1658,2084,Class 1,263000,115.952861,1
BRONX,TWO-FAMILY HOME,2,2903,3520,Class 1,599000,107.306286,1
BRONX,TWO-FAMILY HOME,2,2638,2696,Class 1,410000,115.777519,1
BRONX,TWO-FAMILY HOME,2,2597,2088,Class 1,530000,116.489847,1
BRONX,TWO-FAMILY HOME,2,3000,2900,Class 1,515000,116.202176,1
BRONX,TWO-FAMILY HOME,2,2536,2032,Class 1,480000,115.95834,1
BRONX,TWO-FAMILY HOME,2,2536,2782,Class 1,575000,115.898066,1
BRONX,TWO-FAMILY HOME,2,1585,1295,Class 1,270000,115.837792,1
BRONX,TWO-FAMILY HOME,2,3750,2136,Class 1,550000,106.752861,1
BRONX,OVER-THREE FAMILY HOME,3,2608,3450,Class 1,271000,116.714505,1
BRONX,OVER-THREE FAMILY HOME,3,2208,2232,Class 1,505000,116.007656,1
BRONX,OVER-THREE FAMILY HOME,3,1940,2146,Class 1,165000,102.49532,1
BRONX,TWO-FAMILY HOME,2,1942,1776,Class 1,429000,118.492587,1
BRONX,TWO-FAMILY HOME,2,2075,3294,Class 1,513859,118.100806,2
BRONX,TWO-FAMILY HOME,2,2500,3084,Class 1,280000,97.503539,1
BRONX,TWO-FAMILY HOME,2,2500,3084,Class 1,240000,97.303539,1
BRONX,TWO-FAMILY HOME,2,2750,2094,Class 1,483000,20.462443,1
BRONX,TWO-FAMILY HOME,2,4566,2586,Class 1,475000,107.717245,1
BRONX,TWO-FAMILY HOME,2,2250,2846,Class 1,400000,92.413128,1
BRONX,TWO-FAMILY HOME,2,2408,2900,Class 1,220000,102.084361,1
BRONX,TWO-FAMILY HOME,2,2408,3250,Class 1,536750,97.722717,1
BRONX,TWO-FAMILY HOME,2,2408,3250,Class 1,360200,97.037785,1
BRONX,TWO-FAMILY HOME,2,2408,3250,Class 1,585000,97.213128,1
BRONX,TWO-FAMILY HOME,2,2000,2700,Class 1,300000,24.325571,1
BRONX,TWO-FAMILY HOME,2,3500,3845,Class 1,500000,97.300799,1
BRONX,TWO-FAMILY HOME,2,2500,3675,Class 1,475000,96.974772,1
BRONX,TWO-FAMILY HOME,2,2100,2184,Class 1,520000,13.851484,1
BRONX,TWO-FAMILY HOME,2,2513,3447,Class 1,550000,107.547382,1
BRONX,OVER-THREE FAMILY HOME,3,1610,2610,Class 1,540000,107.656971,2
BRONX,OVER-THREE FAMILY HOME,3,1565,2610,Class 1,232500,107.656971,2
BRONX,OVER-THREE FAMILY HOME,3,2297,3030,Class 1,505000,12.432306,1
BRONX,OVER-THREE FAMILY HOME,3,1232,3000,Class 1,529490,11.577511,2
BRONX,OVER-THREE FAMILY HOME,3,1772,1550,Class 1,601800,97.49258,1
BRONX,OVER-THREE FAMILY HOME,3,2715,2944,Class 1,360000,112.040532,1
BRONX,TWO-FAMILY HOME,2,2500,2370,Class 1,145000,118.46519,1
BRONX,TWO-FAMILY HOME,2,2500,2548,Class 1,620000,116.415875,1
BRONX,TWO-FAMILY HOME,2,2033,2380,Class 1,500000,17.246005,1
BRONX,TWO-FAMILY HOME,2,2908,3192,Class 1,395460,91.939155,1
BRONX,TWO-FAMILY HOME,2,2396,2773,Class 1,258000,10.977511,1
BRONX,TWO-FAMILY HOME,2,1594,2773,Class 1,555000,11.919977,2
BRONX,TWO-FAMILY HOME,2,2000,2138,Class 1,344760,107.440532,1
BRONX,TWO-FAMILY HOME,2,2067,2480,Class 1,475000,102.196689,1
BRONX,OVER-THREE FAMILY HOME,3,1263,2394,Class 1,450000,106.903546,2
BRONX,OVER-THREE FAMILY HOME,3,2000,2685,Class 1,217500,118.624094,1
BRONX,OVER-THREE FAMILY HOME,3,2500,2200,Class 1,430000,87.29532,1
BRONX,OVER-THREE FAMILY HOME,3,2500,2128,Class 1,400000,106.837792,1
BRONX,OVER-THREE FAMILY HOME,3,2067,3225,Class 1,500000,13.232306,2
BRONX,OVER-THREE FAMILY HOME,3,2022,3154,Class 1,323500,9.898059,2
BRONX,OVER-THREE FAMILY HOME,3,2083,3253,Class 1,470000,12.919977,2
BRONX,OVER-THREE FAMILY HOME,3,2000,2138,Class 1,380250,106.873409,1
BRONX,TWO-FAMILY HOME,2,1320,1926,Class 1,240000,116.048751,1
BRONX,TWO-FAMILY HOME,2,1478,2268,Class 1,525000,116.399436,2
BRONX,TWO-FAMILY HOME,2,2060,3404,Class 1,375000,107.45971,2
BRONX,TWO-FAMILY HOME,2,2805,3168,Class 1,422000,107.393957,1
BRONX,TWO-FAMILY HOME,2,1795,2130,Class 1,417375,11.974772,1
BRONX,TWO-FAMILY HOME,2,2160,2680,Class 1,490000,14.78847,1
BRONX,TWO-FAMILY HOME,2,2180,2680,Class 1,470000,14.717237,1
BRONX,TWO-FAMILY HOME,2,2733,2352,Class 1,304000,116.684368,1
BRONX,TWO-FAMILY HOME,2,2500,2200,Class 1,380000,115.988477,1
BRONX,TWO-FAMILY HOME,2,2500,2109,Class 1,295000,115.782998,1
BRONX,TWO-FAMILY HOME,2,980,2399,Class 1,580000,10.076142,2
BRONX,OVER-THREE FAMILY HOME,3,1300,3000,Class 1,438712,11.19395,2
BRONX,OVER-THREE FAMILY HOME,3,2500,1845,Class 1,303000,97.369292,1
BRONX,OVER-THREE FAMILY HOME,3,2500,4240,Class 1,567500,116.035053,2
BRONX,OVER-THREE FAMILY HOME,3,2002,3473,Class 1,175500,106.818614,2
BRONX,TWO-FAMILY HOME,2,1000,1600,Class 1,510000,11.533676,2
BRONX,TWO-FAMILY HOME,2,1000,1600,Class 1,447000,10.824087,2
BRONX,TWO-FAMILY HOME,2,2500,2838,Class 1,575000,96.859703,1
BRONX,TWO-FAMILY HOME,2,2500,2838,Class 1,285000,96.772032,1
BRONX,TWO-FAMILY HOME,2,2350,2440,Class 1,335000,76.848744,1
BRONX,TWO-FAMILY HOME,2,2302,2700,Class 1,225000,106.96108,1
BRONX,TWO-FAMILY HOME,2,2718,2000,Class 1,585000,111.928203,1
BRONX,TWO-FAMILY HOME,2,1660,1782,Class 1,500000,75.961073,1
BRONX,TWO-FAMILY HOME,2,2370,1920,Class 1,510500,107.678888,1
BRONX,TWO-FAMILY HOME,2,1692,1899,Class 1,570000,75.465183,1
BRONX,TWO-FAMILY HOME,2,2448,2457,Class 1,225000,79.909018,1
BRONX,TWO-FAMILY HOME,2,2458,2080,Class 1,485000,96.826826,1
BRONX,OVER-THREE FAMILY HOME,3,2500,3111,Class 1,605000,12.259703,1
BRONX,OVER-THREE FAMILY HOME,3,2500,3111,Class 1,525050,12.615868,1
BRONX,OVER-THREE FAMILY HOME,3,2500,3350,Class 1,285000,92.528196,1
BRONX,TWO-FAMILY HOME,2,2500,2076,Class 1,375000,117.993957,1
BRONX,TWO-FAMILY HOME,2,2500,1680,Class 1,344683,117.76108,1
BRONX,TWO-FAMILY HOME,2,2000,1960,Class 1,312000,22.796689,1
BRONX,TWO-FAMILY HOME,2,2493,1964,Class 1,549000,118.648751,1
BRONX,TWO-FAMILY HOME,2,2450,2000,Class 1,439000,115.936423,1
BRONX,TWO-FAMILY HOME,2,1980,1600,Class 1,156200,116.56382,1
BRONX,TWO-FAMILY HOME,2,1761,2442,Class 1,395000,11.396689,1
BRONX,TWO-FAMILY HOME,2,2160,3733,Class 1,324000,118.169299,2
BRONX,TWO-FAMILY HOME,2,2500,2730,Class 1,450000,87.569292,1
BRONX,TWO-FAMILY HOME,2,2015,3382,Class 1,600000,97.618607,2
BRONX,TWO-FAMILY HOME,2,2542,2576,Class 1,335000,87.08984,1
BRONX,TWO-FAMILY HOME,2,2542,2576,Class 1,120000,87.177511,1
BRONX,TWO-FAMILY HOME,2,2000,2994,Class 1,562500,117.802176,1
BRONX,TWO-FAMILY HOME,2,1995,2142,Class 1,266000,117.813135,1
BRONX,TWO-FAMILY HOME,2,1700,2210,Class 1,321000,112.319984,1
BRONX,TWO-FAMILY HOME,2,2181,2468,Class 1,550000,112.607656,1
BRONX,TWO-FAMILY HOME,2,2000,2140,Class 1,549000,115.919984,1
BRONX,TWO-FAMILY HOME,2,2733,2838,Class 1,470000,118.352861,1
BRONX,TWO-FAMILY HOME,2,1334,1312,Class 1,419192,118.139162,1
BRONX,TWO-FAMILY HOME,2,1955,2024,Class 1,570000,116.177519,1
BRONX,TWO-FAMILY HOME,2,1342,2048,Class 1,260000,118.180258,2
BRONX,TWO-FAMILY HOME,2,1342,2048,Class 1,220000,117.747382,2
BRONX,TWO-FAMILY HOME,2,1650,2662,Class 1,308700,14.999429,2
BRONX,TWO-FAMILY HOME,2,1650,1800,Class 1,271000,118.235053,1
BRONX,TWO-FAMILY HOME,2,1502,1528,Class 1,375000,117.993957,1
BRONX,TWO-FAMILY HOME,2,1520,2376,Class 1,390000,116.235053,2
BRONX,OVER-THREE FAMILY HOME,3,2603,3168,Class 1,300000,106.876149,1
BRONX,OVER-THREE FAMILY HOME,3,2000,3261,Class 1,280000,107.544642,2
BRONX,OVER-THREE FAMILY HOME,3,2033,3708,Class 1,485000,97.651484,2
BRONX,OVER-THREE FAMILY HOME,3,1480,1800,Class 1,465000,106.903546,1
BRONX,OVER-THREE FAMILY HOME,3,2700,3705,Class 1,580000,9.344635,1
BRONX,OVER-THREE FAMILY HOME,3,2000,3150,Class 1,335000,118.169299,2
BRONX,OVER-THREE FAMILY HOME,3,2008,4002,Class 1,445000,118.432313,2
BRONX,OVER-THREE FAMILY HOME,3,1655,2394,Class 1,490000,118.552861,1
BRONX,OVER-THREE FAMILY HOME,3,1244,1984,Class 1,510000,115.821354,2
BRONX,TWO-FAMILY HOME,2,2375,2205,Class 1,325000,116.046012,1
BRONX,TWO-FAMILY HOME,2,2375,2268,Class 1,490000,92.550114,1
BRONX,TWO-FAMILY HOME,2,2375,1622,Class 1,530000,92.517237,1
BRONX,TWO-FAMILY HOME,2,2375,1962,Class 1,480000,107.640532,1
BRONX,TWO-FAMILY HOME,2,4276,2128,Class 1,595000,91.952854,1
BRONX,TWO-FAMILY HOME,2,1805,1900,Class 1,589000,41.977511,1
BRONX,TWO-FAMILY HOME,2,2629,1872,Class 1,465000,91.903539,1
BRONX,TWO-FAMILY HOME,2,2375,1594,Class 1,395000,91.862443,1
BRONX,TWO-FAMILY HOME,2,2500,1800,Class 1,446160,62.476142,1
BRONX,TWO-FAMILY HOME,2,4750,2175,Class 1,460000,116.36108,1
BRONX,TWO-FAMILY HOME,2,2375,2448,Class 1,520000,115.919984,1
BRONX,TWO-FAMILY HOME,2,2375,2146,Class 1,350000,107.393957,1
BRONX,TWO-FAMILY HOME,2,2375,2620,Class 1,470000,117.821354,1
BRONX,TWO-FAMILY HOME,2,2375,1980,Class 1,580000,117.854231,1
BRONX,TWO-FAMILY HOME,2,2375,1512,Class 1,550000,118.352861,1
BRONX,TWO-FAMILY HOME,2,2375,1752,Class 1,470000,117.843272,1
BRONX,TWO-FAMILY HOME,2,2375,2096,Class 1,530000,117.889847,1
BRONX,TWO-FAMILY HOME,2,2500,2852,Class 1,542500,116.648751,1
BRONX,TWO-FAMILY HOME,2,2356,2705,Class 1,380000,116.448751,1
BRONX,TWO-FAMILY HOME,2,2363,2172,Class 1,565000,116.511765,1
BRONX,TWO-FAMILY HOME,2,3750,2136,Class 1,620000,91.758333,1
BRONX,TWO-FAMILY HOME,2,3000,1836,Class 1,450000,61.980251,1
BRONX,TWO-FAMILY HOME,2,1800,1836,Class 1,267000,62.18847,1
BRONX,TWO-FAMILY HOME,2,3000,1970,Class 1,620000,97.635046,1
BRONX,TWO-FAMILY HOME,2,2500,2268,Class 1,480000,97.478881,1
BRONX,TWO-FAMILY HOME,2,2500,1953,Class 1,485000,97.366553,1
BRONX,TWO-FAMILY HOME,2,2000,1312,Class 1,422000,82.465183,1
BRONX,TWO-FAMILY HOME,2,2000,1312,Class 1,381000,82.177511,1
BRONX,TWO-FAMILY HOME,2,2500,1750,Class 1,396000,82.221347,1
BRONX,TWO-FAMILY HOME,2,1642,1815,Class 1,455000,77.632306,1
BRONX,TWO-FAMILY HOME,2,2150,1920,Class 1,506000,82.604909,1
BRONX,TWO-FAMILY HOME,2,5000,1440,Class 1,430000,97.69532,1
BRONX,TWO-FAMILY HOME,2,1518,1370,Class 1,475000,82.525457,1
BRONX,TWO-FAMILY HOME,2,2204,2420,Class 1,545000,61.930936,1
BRONX,TWO-FAMILY HOME,2,2304,2530,Class 1,600000,61.98847,1
BRONX,TWO-FAMILY HOME,2,2304,2530,Class 1,425000,61.824087,1
BRONX,TWO-FAMILY HOME,2,2500,2322,Class 1,507000,97.270662,1
BRONX,TWO-FAMILY HOME,2,1800,960,Class 1,346500,67.596689,1
BRONX,TWO-FAMILY HOME,2,2500,2200,Class 1,460000,72.503539,1
BRONX,TWO-FAMILY HOME,2,2500,1800,Class 1,575000,87.610388,1
BRONX,TWO-FAMILY HOME,2,2500,1805,Class 1,550000,92.402169,1
BRONX,TWO-FAMILY HOME,2,2500,1460,Class 1,570000,92.172032,1
BRONX,TWO-FAMILY HOME,2,2000,1557,Class 1,445000,71.832306,1
BRONX,TWO-FAMILY HOME,2,2918,2432,Class 1,305500,86.802169,1
BRONX,TWO-FAMILY HOME,2,3200,1160,Class 1,612000,92.437785,1
BRONX,TWO-FAMILY HOME,2,2908,1460,Class 1,520000,91.878881,1
BRONX,TWO-FAMILY HOME,2,2000,1512,Class 1,525000,81.873402,1
BRONX,TWO-FAMILY HOME,2,2500,1672,Class 1,525000,91.769292,1
BRONX,TWO-FAMILY HOME,2,2250,2200,Class 1,585000,56.972032,1
BRONX,TWO-FAMILY HOME,2,1658,1496,Class 1,505000,62.48984,1
BRONX,TWO-FAMILY HOME,2,1658,1496,Class 1,265000,61.846005,1
BRONX,TWO-FAMILY HOME,2,2500,2242,Class 1,420000,97.481621,1
BRONX,TWO-FAMILY HOME,2,1800,1782,Class 1,485000,77.413128,1
BRONX,TWO-FAMILY HOME,2,1800,1782,Class 1,465000,77.673402,1
BRONX,TWO-FAMILY HOME,2,1800,1782,Class 1,485000,77.69532,1
BRONX,TWO-FAMILY HOME,2,2500,1641,Class 1,570000,77.698059,1
BRONX,TWO-FAMILY HOME,2,3325,2075,Class 1,518000,92.267922,1
BRONX,TWO-FAMILY HOME,2,2375,1640,Class 1,370110,112.539162,1
BRONX,TWO-FAMILY HOME,2,2499,1476,Class 1,600000,102.330936,1
BRONX,TWO-FAMILY HOME,2,1704,1673,Class 1,320000,57.456963,1
BRONX,TWO-FAMILY HOME,2,2090,2702,Class 1,600000,47.021347,1
BRONX,TWO-FAMILY HOME,2,2831,2000,Class 1,580000,57.051484,1
BRONX,TWO-FAMILY HOME,2,2500,2187,Class 1,565000,92.319977,1
BRONX,TWO-FAMILY HOME,2,2500,2448,Class 1,350000,87.550114,1
BRONX,TWO-FAMILY HOME,2,2500,1722,Class 1,568750,67.037785,1
BRONX,TWO-FAMILY HOME,2,1950,2627,Class 1,579500,57.284361,1
BRONX,TWO-FAMILY HOME,2,2500,2142,Class 1,560000,97.018607,1
BRONX,TWO-FAMILY HOME,2,2300,1881,Class 1,480000,76.933676,1
BRONX,TWO-FAMILY HOME,2,2500,1516,Class 1,475000,61.766553,1
BRONX,TWO-FAMILY HOME,2,2500,2100,Class 1,505000,91.98847,1
BRONX,OVER-THREE FAMILY HOME,3,2375,2400,Class 1,430500,97.676142,1
BRONX,OVER-THREE FAMILY HOME,3,2375,2880,Class 1,457314,101.752854,1
BRONX,OVER-THREE FAMILY HOME,3,2500,1808,Class 1,500000,97.555594,1
BRONX,OVER-THREE FAMILY HOME,3,2375,3696,Class 1,610000,97.385731,2
BRONX,OVER-THREE FAMILY HOME,3,2090,2702,Class 1,570000,46.963813,1
BRONX,OVER-THREE FAMILY HOME,3,2250,2194,Class 1,450000,116.572039,1
BRONX,OVER-THREE FAMILY HOME,3,2500,2552,Class 1,515000,107.391217,1
BRONX,OVER-THREE FAMILY HOME,3,1859,2979,Class 1,600000,12.172032,2
BRONX,OVER-THREE FAMILY HOME,3,1748,2970,Class 1,610950,12.172032,2
BRONX,OVER-THREE FAMILY HOME,3,2300,3433,Class 1,550000,66.78847,1
BRONX,OVER-THREE FAMILY HOME,3,2500,2970,Class 1,375000,67.155594,1
BRONX,OVER-THREE FAMILY HOME,3,2506,2592,Class 1,600000,97.706279,1
BRONX,OVER-THREE FAMILY HOME,3,2375,2944,Class 1,575000,106.777519,1
BRONX,OVER-THREE FAMILY HOME,3,2375,2994,Class 1,605000,102.544635,1
BRONX,OVER-THREE FAMILY HOME,4,2250,3402,Class 2,510000,91.229566,2
BRONX,TWO-FAMILY HOME,2,1488,1096,Class 1,317000,112.470669,1
BRONX,TWO-FAMILY HOME,2,2448,2706,Class 1,280000,117.895327,1
BRONX,TWO-FAMILY HOME,2,3025,3105,Class 1,406350,11.136416,1
BRONX,TWO-FAMILY HOME,2,1701,2112,Class 1,276000,116.007656,1
BRONX,TWO-FAMILY HOME,2,2000,2280,Class 1,495000,15.711758,1
BRONX,TWO-FAMILY HOME,2,2875,2925,Class 1,485000,13.306279,1
BRONX,TWO-FAMILY HOME,2,1650,2463,Class 1,525000,116.007656,1
BRONX,TWO-FAMILY HOME,2,1958,2655,Class 1,250000,115.747382,1
BRONX,TWO-FAMILY HOME,2,1661,2280,Class 1,216637,107.596697,1
BRONX,TWO-FAMILY HOME,2,1752,3300,Class 1,390000,11.728196,2
BRONX,TWO-FAMILY HOME,2,1738,2442,Class 1,515000,115.955601,1
BRONX,TWO-FAMILY HOME,2,2180,2340,Class 1,535000,27.029566,1
BRONX,TWO-FAMILY HOME,2,3052,2340,Class 1,577000,26.99121,1
BRONX,TWO-FAMILY HOME,2,2470,2340,Class 1,530000,27.103539,1
BRONX,TWO-FAMILY HOME,2,2220,2340,Class 1,538000,27.081621,1
BRONX,TWO-FAMILY HOME,2,2000,1706,Class 1,505000,25.0871,1
BRONX,TWO-FAMILY HOME,2,2460,2520,Class 1,200000,116.303546,1
BRONX,TWO-FAMILY HOME,2,1104,2010,Class 1,549000,116.695327,2
BRONX,TWO-FAMILY HOME,2,1104,2010,Class 1,178000,116.25971,2
BRONX,TWO-FAMILY HOME,2,2555,2400,Class 1,450000,25.352854,1
BRONX,TWO-FAMILY HOME,2,1692,1840,Class 1,435000,106.914505,1
BRONX,TWO-FAMILY HOME,2,1715,2280,Class 1,535000,25.404909,1
BRONX,TWO-FAMILY HOME,2,1967,2655,Class 1,575000,20.561073,1
BRONX,TWO-FAMILY HOME,2,2000,1266,Class 1,425000,25.007648,1
BRONX,TWO-FAMILY HOME,2,2033,2400,Class 1,550000,22.199429,1
BRONX,TWO-FAMILY HOME,2,1700,2160,Class 1,328212,25.673402,1
BRONX,TWO-FAMILY HOME,2,2160,2100,Class 1,460000,25.443265,1
BRONX,TWO-FAMILY HOME,2,2356,2106,Class 1,515000,116.25971,1
BRONX,TWO-FAMILY HOME,2,2900,2076,Class 1,230000,116.380258,1
BRONX,TWO-FAMILY HOME,2,1450,1700,Class 1,410000,116.489847,1
BRONX,TWO-FAMILY HOME,2,2000,2276,Class 1,355000,116.377519,1
BRONX,TWO-FAMILY HOME,2,2500,2016,Class 1,323000,85.89258,1
BRONX,TWO-FAMILY HOME,2,3000,1437,Class 1,264000,116.207656,1
BRONX,TWO-FAMILY HOME,2,1972,2000,Class 1,437750,115.777519,1
BRONX,TWO-FAMILY HOME,2,2500,2391,Class 1,454950,116.16382,1
BRONX,TWO-FAMILY HOME,2,1250,1240,Class 1,237100,97.114498,1
BRONX,TWO-FAMILY HOME,2,1880,2100,Class 1,235000,26.462443,1
BRONX,OVER-THREE FAMILY HOME,3,2200,3036,Class 1,525000,18.4871,1
BRONX,OVER-THREE FAMILY HOME,3,1784,2970,Class 1,450000,107.56656,2
BRONX,OVER-THREE FAMILY HOME,3,2124,3285,Class 1,525000,116.599436,2
BRONX,OVER-THREE FAMILY HOME,3,1875,3375,Class 1,380000,9.752854,2
BRONX,OVER-THREE FAMILY HOME,3,1748,3450,Class 1,410000,114.377519,2
BRONX,OVER-THREE FAMILY HOME,3,2090,2850,Class 1,330000,97.6871,1
BRONX,OVER-THREE FAMILY HOME,3,1740,2796,Class 1,455000,12.306279,2
BRONX,OVER-THREE FAMILY HOME,3,1769,2652,Class 1,380000,12.750114,1
BRONX,OVER-THREE FAMILY HOME,3,1992,2241,Class 1,550000,12.79395,1
BRONX,OVER-THREE FAMILY HOME,3,2500,3750,Class 1,465000,11.626826,2
BRONX,OVER-THREE FAMILY HOME,3,2527,3090,Class 1,375180,117.86245,1
BRONX,OVER-THREE FAMILY HOME,3,2963,3096,Class 1,440000,107.191217,1
BRONX,OVER-THREE FAMILY HOME,3,1485,2856,Class 1,550000,107.56656,2
BRONX,OVER-THREE FAMILY HOME,3,1485,2856,Class 1,500000,107.276149,2
BRONX,OVER-THREE FAMILY HOME,3,1468,3312,Class 1,350000,11.730936,2
BRONX,OVER-THREE FAMILY HOME,3,2271,3102,Class 1,600000,116.56108,1
BRONX,OVER-THREE FAMILY HOME,3,2260,3024,Class 1,605000,21.980251,1
BRONX,OVER-THREE FAMILY HOME,3,2500,3051,Class 1,440000,11.752854,1
BRONX,OVER-THREE FAMILY HOME,3,2500,3814,Class 1,280000,116.278888,2
BRONX,OVER-THREE FAMILY HOME,3,2500,3087,Class 1,466440,116.246012,1
BRONX,OVER-THREE FAMILY HOME,3,2000,3600,Class 1,323000,106.818614,2
BRONX,OVER-THREE FAMILY HOME,3,1767,3360,Class 1,600000,13.08984,2
BRONX,OVER-THREE FAMILY HOME,3,2128,3156,Class 1,550000,118.281628,1
BRONX,OVER-THREE FAMILY HOME,3,1843,1989,Class 1,295000,97.309018,1
BRONX,OVER-THREE FAMILY HOME,3,2225,3900,Class 1,295000,11.207648,2
BRONX,OVER-THREE FAMILY HOME,3,1308,2790,Class 1,445000,11.769292,2
BRONX,OVER-THREE FAMILY HOME,3,1674,3197,Class 1,568560,11.374772,2
BRONX,OVER-THREE FAMILY HOME,3,2500,3024,Class 1,525000,116.643272,1
BRONX,OVER-THREE FAMILY HOME,3,2500,3096,Class 1,525000,116.643272,1
BRONX,OVER-THREE FAMILY HOME,3,2000,3240,Class 1,500000,107.599436,2
BRONX,OVER-THREE FAMILY HOME,3,2000,3240,Class 1,200000,107.25971,2
BRONX,OVER-THREE FAMILY HOME,3,3000,2832,Class 1,480000,106.991217,1
BRONX,OVER-THREE FAMILY HOME,3,2108,3024,Class 1,592000,17.8871,1
BRONX,OVER-THREE FAMILY HOME,3,2040,1938,Class 1,370000,107.404916,1
BRONX,OVER-THREE FAMILY HOME,4,2500,3318,Class 2,625000,86.728196,1
BRONX,OVER-THREE FAMILY HOME,4,2500,3318,Class 2,575000,87.599429,1
BRONX,OVER-THREE FAMILY HOME,4,2500,3318,Class 2,650000,87.49532,1
BRONX,OVER-THREE FAMILY HOME,4,2500,3200,Class 2,545000,87.322717,1
BRONX,TWO-FAMILY HOME,2,1667,2160,Class 1,565000,116.106286,1
BRONX,TWO-FAMILY HOME,2,2000,2280,Class 1,335000,26.911758,1
BRONX,TWO-FAMILY HOME,2,2000,2280,Class 1,510000,26.982991,1
BRONX,TWO-FAMILY HOME,2,2000,2280,Class 1,549000,27.49258,1
BRONX,TWO-FAMILY HOME,2,2000,2280,Class 1,410036,24.254338,1
BRONX,TWO-FAMILY HOME,2,2000,2000,Class 1,500000,25.928196,1
BRONX,TWO-FAMILY HOME,2,2000,2000,Class 1,590000,26.435046,1
BRONX,TWO-FAMILY HOME,2,2000,2000,Class 1,491000,26.046005,1
BRONX,TWO-FAMILY HOME,2,2570,2280,Class 1,525000,18.462443,1
BRONX,TWO-FAMILY HOME,2,2368,2340,Class 1,490000,17.046005,1
BRONX,TWO-FAMILY HOME,2,1500,1650,Class 1,425000,97.024087,1
BRONX,TWO-FAMILY HOME,2,2500,1449,Class 1,418000,106.799436,1
BRONX,TWO-FAMILY HOME,2,1658,1392,Class 1,275000,115.837792,1
BRONX,OVER-THREE FAMILY HOME,3,2000,3120,Class 1,528000,10.744635,2
